devid,mytime,pointcloud,trackedobj,pointcloudassociatedid
1,2022-11-13 21:42:37.260,"{""pointCloud"": [[0.11212881751471648, 1.0359561732483742, 1.4430531647825329, 1.1960407495498655, 0.09697651118040083, -0.252680242061615, 0.0], [0.07914976167814781, 1.119468822573364, 1.4426753497807607, 1.266396164894104, 0.064095139503479, -0.22053326666355133, 0.0], [0.04177348411583348, 1.202790115048466, 1.4465945012622858, 1.3367514610290527, 0.03181960806250572, -0.18861638009548187, 0.0], [-0.04397209239218019, 1.284890889907364, 1.455076887405194, 1.407106876373291, -0.031643882393836975, -0.15689286589622498, 0.0], [0.2242576408498692, 1.0002218375853094, 1.4161991728898187, 1.1960407495498655, 0.19665192067623136, -0.2850964367389679, 0.1471865475177765], [0.2770241650455661, 1.0283247952336676, 1.3515859655237448, 1.266396164894104, 0.2323685884475708, -0.31782370805740356, 0.1471865475177765], [0.2506408934831845, 1.094287756711211, 1.3132766203201125, 1.3367514610290527, 0.1986902356147766, -0.31782370805740356, 0.1471865475177765], [0.26383253357287295, 1.1518819108034493, 1.2771332458690503, 1.407106876373291, 0.1986902356147766, -0.31782370805740356, 0.1471865475177765], [0.2374492757452374, 1.0366937002057488, 1.349419933530317, 1.266396164894104, 0.1986902356147766, -0.31782370805740356, 0.294373095035553], [0.2506408934831845, 1.094287756711211, 1.3132766203201125, 1.3367514610290527, 0.1986902356147766, -0.31782370805740356, 0.294373095035553], [-0.16709393658929242, 1.2696281373029972, 1.631045971313557, 1.3367514610290527, -0.12538939714431763, -0.0312550887465477, -0.294373095035553], [-0.219860452670518, 1.3304141437190085, 1.613189704138704, 1.407106876373291, -0.15697017312049866, -0.0312550887465477, -0.294373095035553], [-0.15829952635969455, 1.1907546406160152, 1.6153572229375015, 1.266396164894104, -0.12557463347911835, -0.06254076212644577, -0.1471865475177765], [-0.16709393869589245, 1.2569076326156472, 1.5939881938480427, 1.3367514610290527, -0.12557463347911835, -0.06254076212644577, -0.1471865475177765], [-0.1758883659332521, 1.323060736704228, 1.5726191285511208, 1.407106876373291, -0.12557463347911835, -0.06254076212644577, -0.1471865475177765]]}","{""trackedObj"": [[0.004982728511095047, 1.2061771519976079, 1.3866453828862555, -0.017763659358024597, 0.09670478105545044, 0.3712802529335022, 0.5523942708969116, 0.8103294372558594, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.370,"{""pointCloud"": [[0.039574880778456174, 1.0810607478472558, 1.3761633043608867, 1.266396164894104, 0.032570239156484604, -0.2850964367389679, 0.0], [0.1670939251060954, 1.131219995756306, 1.3440679491313854, 1.3367514610290527, 0.13062910735607147, -0.2850964367389679, 0.0], [-0.48369299385064835, 1.1392275486348866, 1.3653560128622724, 1.407106876373291, -0.362939178943634, -0.252680242061615, 0.0], [-0.0923413892474601, 1.1765661708285626, 1.1603127079814195, 1.4774621725082395, -0.06747116893529892, -0.3843967616558075, 0.0], [0.1868813753954954, 1.0265507597213563, 1.4454874649303897, 1.1960407495498655, 0.1620830595493317, -0.252680242061615, 0.1471865475177765], [0.19787439882972568, 1.066018519151183, 1.380056519628218, 1.266396164894104, 0.16355055570602417, -0.2850964367389679, 0.1471865475177765], [0.20886741374331272, 1.1252417311912264, 1.3456152378574897, 1.3367514610290527, 0.16355055570602417, -0.2850964367389679, 0.1471865475177765], [0.21986044728335105, 1.1844650435784705, 1.311173897729808, 1.407106876373291, 0.16355055570602417, -0.2850964367389679, 0.1471865475177765], [0.19787439882972568, 1.066018519151183, 1.380056519628218, 1.266396164894104, 0.16355055570602417, -0.2850964367389679, 0.294373095035553], [0.20886741374331272, 1.1252417311912264, 1.3456152378574897, 1.3367514610290527, 0.16355055570602417, -0.2850964367389679, 0.294373095035553], [-0.11212882061178382, 1.0162865637137606, 1.4120413158134195, 1.1960407495498655, -0.0978495106101036, -0.2850964367389679, -0.1471865475177765], [-0.11872463754114548, 1.0968948384859487, 1.4102915503215447, 1.266396164894104, -0.09697651118040083, -0.252680242061615, -0.1471865475177765], [-0.1253204506460496, 1.1784200760414585, 1.4125518303050297, 1.3367514610290527, -0.0962253212928772, -0.22053326666355133, -0.1471865475177765], [-0.1319162708963918, 1.2404422516791511, 1.3816334724972994, 1.407106876373291, -0.0962253212928772, -0.22053326666355133, -0.1471865475177765], [0.04617069159163366, 1.2079612863992768, 1.1967844858200345, 1.4774621725082395, 0.033284060657024384, -0.3509073555469513, -0.1471865475177765]]}","{""trackedObj"": [[0.01922675222158432, 1.1995887078272898, 1.3799606464860994, 0.03392329066991806, 0.08917787671089172, 0.2682023346424103, 0.5500866174697876, 0.8098046183586121, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.470,"{""pointCloud"": [[0.11872464082039344, 1.0760681918278194, 1.377455472942458, 1.266396164894104, 0.0978495106101036, -0.2850964367389679, 0.0], [0.20886741684715615, 1.1017121652886184, 1.3113550419816569, 1.3367514610290527, 0.16523884236812592, -0.31782370805740356, 0.0], [0.2638325356584817, 1.1254456168463092, 1.241501675041544, 1.407106876373291, 0.2010185718536377, -0.3509073555469513, 0.0], [-0.31659903357718866, 1.0411491653104143, 1.3864931820416024, 1.266396164894104, -0.26355645060539246, -0.2850964367389679, 0.1471865475177765], [0.5430552792182561, 0.9742525509321225, 1.303993921991288, 1.3367514610290527, 0.4473889172077179, -0.3509073555469513, 0.1471865475177765], [0.5276650593250436, 1.044961676791184, 1.2623324515527, 1.407106876373291, 0.4107913672924042, -0.3509073555469513, 0.1471865475177765], [-0.07914976167814781, 1.119468822573364, 1.4426753497807607, 1.266396164894104, -0.064095139503479, -0.22053326666355133, -0.294373095035553], [-0.08354696776281907, 1.1816614939579753, 1.4117128896150986, 1.3367514610290527, -0.064095139503479, -0.22053326666355133, -0.294373095035553], [-0.11212881751471648, 1.0359561732483742, 1.4430531647825329, 1.1960407495498655, -0.09697651118040083, -0.252680242061615, -0.1471865475177765], [-0.1187246415715784, 1.1163980054933247, 1.4434701357251012, 1.266396164894104, -0.0962253212928772, -0.22053326666355133, -0.1471865475177765], [-0.1253204506460496, 1.1784200760414585, 1.4125518303050297, 1.3367514610290527, -0.0962253212928772, -0.22053326666355133, -0.1471865475177765], [-0.08794418129807106, 1.2438542707212088, 1.3807503769869625, 1.407106876373291, -0.064095139503479, -0.22053326666355133, -0.1471865475177765]]}","{""trackedObj"": [[0.030754072591662407, 1.1912472754680117, 1.3793016249737202, 0.06557381898164749, 0.028242021799087524, 0.19693872332572937, 0.5470857620239258, 0.795429527759552, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.570,"{""pointCloud"": [[-0.11872463754114548, 1.0968948384859487, 1.4102915503215447, 1.266396164894104, -0.09697651118040083, -0.252680242061615, 0.0], [-0.2506408996963007, 1.1400422568982476, 1.382134678161889, 1.3367514610290527, -0.1948803663253784, -0.252680242061615, 0.0], [-0.4397209012342641, 1.1767255698972947, 1.3981245632331807, 1.407106876373291, -0.32600003480911255, -0.22053326666355133, 0.0], [0.04617069567099176, 1.0051063808757925, 0.981702454720496, 1.4774621725082395, 0.036893926560878754, -0.5600752830505371, 0.0], [-0.0967385886108548, 1.129554251076783, 1.0068325839857843, 1.5478174686431885, -0.07081408053636551, -0.4878751337528229, 0.0], [0.039574880778456174, 1.0810607478472558, 1.3761633043608867, 1.266396164894104, 0.032570239156484604, -0.2850964367389679, 0.1471865475177765], [-0.1253204497700273, 1.1976422328772163, 1.447926871210149, 1.3367514610290527, -0.09558821469545364, -0.18861638009548187, 0.1471865475177765], [0.5276650970707292, 1.0981614309608576, 1.3335109163363965, 1.407106876373291, 0.4014720618724823, -0.2850964367389679, 0.1471865475177765], [-0.1187246415715784, 1.1163980054933247, 1.4434701357251012, 1.266396164894104, -0.0962253212928772, -0.22053326666355133, -0.294373095035553], [-0.20886741374331272, 1.1252417311912264, 1.3456152378574897, 1.3367514610290527, -0.16355055570602417, -0.2850964367389679, -0.294373095035553], [-0.35177673654313757, 1.1803320695390502, 1.3547173800124601, 1.407106876373291, -0.26115742325782776, -0.252680242061615, -0.294373095035553], [-0.6463896882590461, 1.2705665442142875, 1.6265557152538828, 1.4774621725082395, -0.4530543386936188, -0.0312550887465477, -0.294373095035553], [0.0, 1.1328641496723786, 1.0059759191918862, 1.5478174686431885, 0.0, -0.4878751337528229, -0.294373095035553], [-0.07475254814289582, 1.0572760458101298, 1.473637862408897, 1.1960407495498655, -0.064095139503479, -0.22053326666355133, -0.1471865475177765], [-0.07914976177991954, 1.0999897152953106, 1.4094905372610356, 1.266396164894104, -0.06459463387727737, -0.252680242061615, -0.1471865475177765], [-0.1253204463917039, 1.157833400469851, 1.3775299913714047, 1.3367514610290527, -0.09697651118040083, -0.252680242061615, -0.1471865475177765], [-0.35177673654313757, 1.1803320695390502, 1.3547173800124601, 1.407106876373291, -0.26115742325782776, -0.252680242061615, -0.1471865475177765], [0.04617069567099176, 1.0051063808757925, 0.981702454720496, 1.4774621725082395, 0.036893926560878754, -0.5600752830505371, -0.1471865475177765], [-0.04836929719483735, 1.132037453114938, 1.0061898840054726, 1.5478174686431885, -0.03538484126329422, -0.4878751337528229, -0.1471865475177765]]}","{""trackedObj"": [[-0.041623055934906006, 1.1677820386356268, 1.3394191721422133, -0.1822981238365173, -0.055580344051122665, -0.014683157205581663, 0.5455235242843628, 0.8356736898422241, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.670,"{""pointCloud"": [[-0.03737627393109742, 1.0406292079617299, 1.441843694400291, 1.1960407495498655, -0.032280467450618744, -0.252680242061615, 0.0], [-0.039574880778456174, 1.0810607478472558, 1.3761633043608867, 1.266396164894104, -0.032570239156484604, -0.2850964367389679, 0.0], [-0.04177348302238699, 1.1836023399363567, 1.4112105617122828, 1.3367514610290527, -0.0320311076939106, -0.22053326666355133, 0.0], [-0.04397209239218019, 1.284890889907364, 1.455076887405194, 1.407106876373291, -0.031643882393836975, -0.15689286589622498, 0.0], [-0.1385120804609321, 1.2295286840719883, 1.235799907654515, 1.4774621725082395, -0.0988536775112152, -0.31782370805740356, 0.0], [-0.048369298807594975, 1.0529685585947612, 0.9332121267210958, 1.5478174686431885, -0.036893926560878754, -0.5600752830505371, 0.0], [-0.03737627393109742, 1.0406292079617299, 1.441843694400291, 1.1960407495498655, -0.032280467450618744, -0.252680242061615, 0.1471865475177765], [-0.07914976429433587, 1.1376588829371075, 1.4761938286990273, 1.266396164894104, -0.06367149204015732, -0.18861638009548187, 0.1471865475177765], [-0.08354696610189223, 1.2352840903054358, 1.5188846135765615, 1.3367514610290527, -0.06303581595420837, -0.12532782554626465, 0.1471865475177765], [-0.08794418225516797, 1.316363386809239, 1.5318787563058396, 1.407106876373291, -0.06281778961420059, -0.09388787299394608, 0.1471865475177765], [-0.09234138178679224, 1.3976335467078014, 1.549070890205945, 1.4774621725082395, -0.06266342848539352, -0.06254076212644577, 0.1471865475177765], [-0.08354696610189223, 1.2352840903054358, 1.5188846135765615, 1.3367514610290527, -0.06303581595420837, -0.12532782554626465, 0.294373095035553], [-0.043972091305403034, 1.3023083029597005, 1.4930427071501502, 1.407106876373291, -0.03150225058197975, -0.12532782554626465, 0.294373095035553], [0.0, 1.1219197881232548, 1.4420409932175589, 1.266396164894104, 0.0, -0.22053326666355133, -0.294373095035553], [-0.35177672478019495, 1.1050850867900135, 1.2467713679884955, 1.407106876373291, -0.2694728374481201, -0.3509073555469513, -0.294373095035553], [-0.27702415131082003, 1.2094759673089108, 1.240989932658846, 1.4774621725082395, -0.1986902356147766, -0.31782370805740356, -0.294373095035553], [-0.03737627393109742, 1.0406292079617299, 1.441843694400291, 1.1960407495498655, -0.032280467450618744, -0.252680242061615, -0.1471865475177765], [-0.039574880690467495, 1.1018427578955825, 1.409010934544699, 1.266396164894104, -0.032280467450618744, -0.252680242061615, -0.1471865475177765], [-0.04177348302238699, 1.1836023399363567, 1.4112105617122828, 1.3367514610290527, -0.0320311076939106, -0.22053326666355133, -0.1471865475177765], [-0.13191626861445624, 1.0874450708352663, 1.1663894147486449, 1.407106876373291, -0.10277868807315826, -0.4183463752269745, -0.1471865475177765], [-0.18468276703074776, 1.1674941438152386, 1.1626607213501523, 1.4774621725082395, -0.1352519541978836, -0.3843967616558075, -0.1471865475177765], [-0.09673859118567624, 1.007248572259293, 0.898324184704633, 1.5478174686431885, -0.07566507160663605, -0.5974063873291016, -0.1471865475177765]]}","{""trackedObj"": [[-0.08344018459320068, 1.1718068770105698, 1.353138808267162, -0.28910279273986816, -0.0424356572329998, 0.02778974175453186, 0.5439210534095764, 0.821721613407135, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.760,"{""pointCloud"": [[-0.1187246415715784, 1.1163980054933247, 1.4434701357251012, 1.266396164894104, -0.0962253212928772, -0.22053326666355133, 0.0], [-0.1253204497700273, 1.1976422328772163, 1.447926871210149, 1.3367514610290527, -0.09558821469545364, -0.18861638009548187, 0.0], [0.0, 1.1024597944970105, 1.408851233720724, 1.266396164894104, 0.0, -0.252680242061615, 0.1471865475177765], [0.0, 1.203432131198206, 1.4464283352554697, 1.3367514610290527, 0.0, -0.18861638009548187, 0.1471865475177765], [-0.19787440476322535, 1.1065176077408676, 1.4460273708366251, 1.266396164894104, -0.16082048416137695, -0.22053326666355133, -0.294373095035553], [-0.29241437888301286, 1.1521807213460247, 1.4193430750314082, 1.3367514610290527, -0.22610093653202057, -0.22053326666355133, -0.294373095035553], [-0.3078046360928315, 1.1909300211149654, 1.351974428305539, 1.407106876373291, -0.2278914898633957, -0.252680242061615, -0.294373095035553], [-0.07475254814289582, 1.0572760458101298, 1.473637862408897, 1.1960407495498655, -0.064095139503479, -0.22053326666355133, -0.1471865475177765], [-0.1187246415715784, 1.1163980054933247, 1.4434701357251012, 1.266396164894104, -0.0962253212928772, -0.22053326666355133, -0.1471865475177765], [-0.1253204506460496, 1.1784200760414585, 1.4125518303050297, 1.3367514610290527, -0.0962253212928772, -0.22053326666355133, -0.1471865475177765], [-0.13191627006174184, 1.1956313467627333, 1.3082838458023318, 1.407106876373291, -0.0978495106101036, -0.2850964367389679, -0.1471865475177765]]}","{""trackedObj"": [[-0.11290401965379716, 1.1706113635355788, 1.3753907629895057, -0.3189983665943146, -0.07704108953475952, 0.09921365231275558, 0.5410146117210388, 0.7869815230369568, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.870,"{""pointCloud"": [[-0.3957487948072066, 1.0176983448801336, 1.3925627009922383, 1.266396164894104, -0.3316936194896698, -0.2850964367389679, 0.0], [-0.3341878583030021, 1.142195223456488, 1.4219275120600512, 1.3367514610290527, -0.25909414887428284, -0.22053326666355133, 0.0], [0.48369299701328433, 1.0897820917042358, 1.293205861749348, 1.407106876373291, 0.3702767491340637, -0.31782370805740356, 0.0], [0.3693655466166391, 1.1883558433016452, 1.2464562229868532, 1.4774621725082395, 0.2663176357746124, -0.31782370805740356, 0.0], [-0.07914976193143598, 1.1545853597778981, 1.5100393318240397, 1.266396164894104, -0.06331950426101685, -0.15689286589622498, 0.1471865475177765], [0.1670939247981906, 1.2110305656920477, 1.4848118007550295, 1.3367514610290527, 0.12689466774463654, -0.15689286589622498, 0.1471865475177765], [0.5716371815229616, 0.9959758034131222, 1.2325371827040648, 1.407106876373291, 0.4536284804344177, -0.3843967616558075, 0.1471865475177765], [0.6463896921084016, 1.0543746128228273, 1.2365356420155638, 1.4774621725082395, 0.4846411049365998, -0.3509073555469513, 0.1471865475177765], [-0.17588836841158428, 0.9059787894037961, 1.0009874771537024, 1.407106876373291, -0.15176774561405182, -0.5974063873291016, 0.294373095035553], [-0.13851208011234634, 0.9985038512473426, 0.9834113151341926, 1.4774621725082395, -0.11088375002145769, -0.5600752830505371, 0.294373095035553], [-0.09673858883702038, 1.0910960017829479, 0.9700651221659813, 1.5478174686431885, -0.07223157584667206, -0.5235987901687622, 0.294373095035553], [-0.1385120786194267, 1.037460438870664, 1.0179260269764765, 1.4774621725082395, -0.10846573114395142, -0.5235987901687622, 0.4415596425533294], [-0.19347719101786395, 1.0809139887211148, 0.9727004210638663, 1.5478174686431885, -0.14484350383281708, -0.5235987901687622, 0.4415596425533294], [-0.35617392229809536, 0.9833015181004221, 1.32501243937144, 1.266396164894104, -0.3041698634624481, -0.3509073555469513, -0.294373095035553], [-0.29241437888301286, 1.1521807213460247, 1.4193430750314082, 1.3367514610290527, -0.22610093653202057, -0.22053326666355133, -0.294373095035553], [-0.4485152853733394, 0.7470662739584967, 1.2290016811257294, 1.1960407495498655, -0.4478324055671692, -0.5235987901687622, -0.1471865475177765], [-0.39574879043032457, 0.917201314448338, 1.2656676596087293, 1.266396164894104, -0.34903672337532043, -0.4183463752269745, -0.1471865475177765], [-0.2924143793632967, 1.1715813716728871, 1.4546719184216028, 1.3367514610290527, -0.22458280622959137, -0.18861638009548187, -0.1471865475177765], [-0.13191627165839592, 1.313019717798042, 1.5327441615264565, 1.407106876373291, -0.09430444240570068, -0.09388787299394608, -0.1471865475177765]]}","{""trackedObj"": [[-0.12900716066360474, 1.1413180971663166, 1.31034487971825, -0.33117422461509705, -0.05649906396865845, -0.21637219190597537, 0.539513111114502, 0.8321443796157837, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:37.970,"{""pointCloud"": [[0.1868813680668104, 0.9857424378243234, 1.3838440010920672, 1.1960407495498655, 0.16523884236812592, -0.31782370805740356, 0.0], [0.11872464199163768, 1.0538817433766663, 1.344971340609639, 1.266396164894104, 0.0988536775112152, -0.31782370805740356, 0.0], [-0.1670939247981906, 1.2110305656920477, 1.4848118007550295, 1.3367514610290527, -0.12689466774463654, -0.15689286589622498, 0.0], [-0.043972091305403034, 1.3023083029597005, 1.4930427071501502, 1.407106876373291, -0.03150225058197975, -0.12532782554626465, 0.0], [0.18468276290883184, 1.3385074957642915, 1.430581451901971, 1.4774621725082395, 0.12689466774463654, -0.15689286589622498, 0.0], [-0.11212881751471648, 1.0359561732483742, 1.4430531647825329, 1.1960407495498655, -0.09697651118040083, -0.252680242061615, 0.1471865475177765], [-0.11872464082039344, 1.0760681918278194, 1.377455472942458, 1.266396164894104, -0.0978495106101036, -0.2850964367389679, 0.1471865475177765], [0.3759613504159866, 1.087365979829564, 1.3554182036574556, 1.3367514610290527, 0.2974470555782318, -0.2850964367389679, 0.1471865475177765], [0.4397208925104637, 1.1054186294018304, 1.289158827993747, 1.407106876373291, 0.3352188467979431, -0.31782370805740356, 0.1471865475177765], [0.417734825533199, 1.050147641741479, 1.324700922727294, 1.3367514610290527, 0.3352188467979431, -0.31782370805740356, 0.294373095035553], [0.11212881751471648, 1.0359561732483742, 1.4430531647825329, 1.1960407495498655, 0.09697651118040083, -0.252680242061615, -0.294373095035553], [0.1582995134851495, 1.0716821384092547, 1.3785906671000197, 1.266396164894104, 0.13062910735607147, -0.2850964367389679, -0.294373095035553], [0.16709393626867314, 1.1738679645142385, 1.413730003463705, 1.3367514610290527, 0.1284555047750473, -0.22053326666355133, -0.294373095035553], [0.1319162693919422, 1.2969437780331525, 1.494431148369068, 1.407106876373291, 0.09463229775428772, -0.12532782554626465, -0.294373095035553], [0.18468277506345523, 1.3737407751257995, 1.5106573333236821, 1.4774621725082395, 0.12588518857955933, -0.09388787299394608, -0.294373095035553], [0.07475254794627503, 1.0192359134531441, 1.4112779679301988, 1.1960407495498655, 0.06517509371042252, -0.2850964367389679, -0.1471865475177765], [0.11872464082039344, 1.0760681918278194, 1.377455472942458, 1.266396164894104, 0.0978495106101036, -0.2850964367389679, -0.1471865475177765], [0.16709392794150554, 1.1532453983158444, 1.378717453707833, 1.3367514610290527, 0.12946076691150665, -0.252680242061615, -0.1471865475177765], [0.17588835130409147, 1.2747690847270232, 1.4576966033566836, 1.407106876373291, 0.12689466774463654, -0.15689286589622498, -0.1471865475177765], [0.1846827727437752, 1.3568437366515849, 1.4704331489626945, 1.4774621725082395, 0.126323863863945, -0.12532782554626465, -0.1471865475177765]]}","{""trackedObj"": [[-0.020649969577789307, 1.1820749793182346, 1.3624702528424368, 0.09281757473945618, 0.053032249212265015, 0.06826764345169067, 0.5372284650802612, 0.795233964920044, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:38.060,"{""pointCloud"": [[-0.15829951376085283, 1.025809383889891, 1.3140105941384634, 1.266396164894104, -0.13350792229175568, -0.3509073555469513, 0.0], [-0.03737627330284881, 1.0590125921662918, 1.473188411139219, 1.1960407495498655, -0.0320311076939106, -0.22053326666355133, 0.1471865475177765], [-0.07914976177991954, 1.0999897152953106, 1.4094905372610356, 1.266396164894104, -0.06459463387727737, -0.252680242061615, 0.1471865475177765], [-0.1253204463917039, 1.157833400469851, 1.3775299913714047, 1.3367514610290527, -0.09697651118040083, -0.252680242061615, 0.1471865475177765], [-0.11872464082039344, 1.0760681918278194, 1.377455472942458, 1.266396164894104, -0.0978495106101036, -0.2850964367389679, 0.294373095035553], [-0.12532045108944545, 1.112430690540196, 1.3085808835111363, 1.3367514610290527, -0.0988536775112152, -0.31782370805740356, 0.294373095035553], [0.0, 1.1772829043508675, 1.2705589849744523, 1.407106876373291, 0.0, -0.31782370805740356, 0.294373095035553], [0.13191627165839592, 1.313019717798042, 1.5327441615264565, 1.407106876373291, 0.09430444240570068, -0.09388787299394608, -0.294373095035553], [0.0, 1.0215897441255906, 1.4106687517232233, 1.1960407495498655, 0.0, -0.2850964367389679, -0.1471865475177765], [0.03957487903929888, 1.0353954022657463, 1.3115295500160893, 1.266396164894104, 0.033284060657024384, -0.3509073555469513, -0.1471865475177765], [-0.08354697052435082, 1.3306033846886216, 1.897715012266828, 1.3367514610290527, -0.06367149204015732, 0.18861638009548187, -0.1471865475177765], [0.08794417986166198, 1.3444577334337173, 1.6095549556589313, 1.407106876373291, 0.06257136166095734, -0.0312550887465477, -0.1471865475177765]]}","{""trackedObj"": [[-0.03175493702292442, 1.1899239631940821, 1.3825584447797004, 0.05869903415441513, 0.06496822834014893, 0.13332900404930115, 0.5343561768531799, 0.8649232983589172, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
1,2022-11-13 21:42:38.170,"{""pointCloud"": [[0.03737627330284881, 1.0590125921662918, 1.473188411139219, 1.1960407495498655, 0.0320311076939106, -0.22053326666355133, 0.0], [0.0, 1.1400936375162287, 1.4755636678438, 1.266396164894104, 0.0, -0.18861638009548187, 0.0], [0.0, 1.203432131198206, 1.4464283352554697, 1.3367514610290527, 0.0, -0.18861638009548187, 0.0], [-0.04397209239218019, 1.284890889907364, 1.455076887405194, 1.407106876373291, -0.031643882393836975, -0.15689286589622498, 0.0], [-0.14950509695061245, 1.0503028880696847, 1.4754426484366283, 1.1960407495498655, -0.1284555047750473, -0.22053326666355133, 0.1471865475177765], [-0.15829952406022357, 1.1120854786337657, 1.4445862998088712, 1.266396164894104, -0.1284555047750473, -0.22053326666355133, 0.1471865475177765], [-0.16709392794150554, 1.1532453983158444, 1.378717453707833, 1.3367514610290527, -0.12946076691150665, -0.252680242061615, 0.1471865475177765], [-0.15829951617132765, 1.0925483099787816, 1.4114165146792805, 1.266396164894104, -0.12946076691150665, -0.252680242061615, 0.294373095035553], [-0.1670939251060954, 1.131219995756306, 1.3440679491313854, 1.3367514610290527, -0.13062910735607147, -0.2850964367389679, 0.294373095035553], [0.41553625571249814, 1.0853915141581503, 1.1393129785175047, 1.4774621725082395, 0.31287309527397156, -0.4183463752269745, 0.4415596425533294], [0.4155362366979348, 1.0516087432298258, 1.103459109833219, 1.4774621725082395, 0.3181096613407135, -0.4528166055679322, 0.588746190071106], [0.03737627330284881, 1.0590125921662918, 1.473188411139219, 1.1960407495498655, 0.0320311076939106, -0.22053326666355133, -0.294373095035553], [0.03957488106115975, 1.1394854116690656, 1.4757210882767695, 1.266396164894104, 0.03181960806250572, -0.18861638009548187, -0.294373095035553], [0.04177348411583348, 1.202790115048466, 1.4465945012622858, 1.3367514610290527, 0.03181960806250572, -0.18861638009548187, -0.294373095035553], [0.0, 1.2667707322002746, 1.4172929533005318, 1.407106876373291, 0.0, -0.18861638009548187, -0.294373095035553], [0.0, 1.0412119647164721, 1.4416928658535015, 1.1960407495498655, 0.0, -0.252680242061615, -0.1471865475177765], [0.03957488002526304, 1.1213075188271762, 1.4421994601721155, 1.266396164894104, 0.0320311076939106, -0.22053326666355133, -0.1471865475177765], [0.04177348411583348, 1.202790115048466, 1.4465945012622858, 1.3367514610290527, 0.03181960806250572, -0.18861638009548187, -0.1471865475177765], [0.0, 1.285562963633698, 1.4549029419251058, 1.407106876373291, 0.0, -0.15689286589622498, -0.1471865475177765]]}","{""trackedObj"": [[-0.022218674421310425, 1.1898791596722162, 1.3960465102356285, 0.09713292121887208, 0.03771529346704483, 0.1515340507030487, 0.5321395397186279, 0.8632155060768127, 0.0]]}","{""pointCloudAssociatedID"": [13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]}"
